f (GHz),theta (deg.),phi (deg.),r*Re{E_x} (V),r*Im{E_x} (V),r*Re{E_y} (V),r*Im{E_y} (V),r*Re{E_z} (V),r*Im{E_z} (V)
1.9800000000000002,66.0,-150.0,-1.2852684734703008,2.117230743569467,2.749396085841938,-2.3216195967814284,0.5876146412963941,1.5110567522118343
1.9800000000000002,68.0,-150.0,-0.8621246868569794,2.417859695070291,2.0767535030035225,-2.740595258914278,0.7221186467557432,1.7910478156818284
1.9800000000000002,70.0,-150.0,-0.3501319856530832,2.5520143429592443,1.3016125167865735,-2.9641951837735316,0.9549766201101234,2.0001955967798595
1.9800000000000002,72.0,-150.0,0.18799783036213571,2.5031066280300243,0.49154455691848054,-2.966370494885743,1.2574897125237068,2.1068857590019086
1.9800000000000002,74.0,-150.0,0.6890812311003913,2.276913006896927,-0.28137285137958185,-2.743976360625524,1.5905240271166021,2.0920173633474533
1.9800000000000002,76.0,-150.0,1.097484648586886,1.8998986403375606,-0.948451155908143,-2.3171544030510787,1.9100301713207002,1.9523811207378658
1.9800000000000002,78.0,-150.0,1.3716003197851756,1.414700436504463,-1.4516764804712878,-1.7269941554962756,2.1735507805889434,1.701520932443032
1.9800000000000002,80.0,-150.0,1.487866178963324,0.873741371815764,-1.749547093773747,-1.030981176381947,2.346528930879526,1.3678657410786377
1.9800000000000002,82.0,-150.0,1.4419904387577331,0.33218045635772925,-1.8209603838373636,-0.29694481215278,2.407273023361568,0.9904901167329098
1.9800000000000002,84.0,-150.0,1.2476038687696183,-0.1586680990745206,-1.666975868072747,0.4037492778099195,2.34975031742146,0.6133343168644976
1.9800000000000002,86.0,-150.0,0.9329679818016772,-0.5566205411076852,-1.3105253275469309,1.0031088794548508,2.1838734691301496,0.2789618219072801
1.9800000000000002,88.0,-150.0,0.5365343026206353,-0.8322022955187018,-0.7942686633875076,1.4430163981108477,1.9334626745106354,0.022905281302341596
1.9800000000000002,90.0,-150.0,0.10208676532619808,-0.9704846308812072,-0.17681946432533577,1.6809286886509807,1.6324643425930683,-0.13060744124092064
1.9800000000000002,92.0,-150.0,-0.32600784238450375,-0.9713778660162674,0.47245763367400684,1.6944280994577414,1.3201958940745744,-0.171134289760674
1.9800000000000002,94.0,-150.0,-0.707143752565806,-0.8486403834593287,1.0798701403448137,1.4842453834102094,1.0363604697949382,-0.102658204377436
1.9800000000000002,96.00000000000001,-150.0,-1.0082568764887743,-0.6278005225656305,1.5747363713355604,1.0753129146490428,0.8164074710685754,0.05741675120138097
1.9800000000000002,98.0,-150.0,-1.20689312171916,-0.3431046529733714,1.8971244185486427,0.5153995720737576,0.6876143434882519,0.2806128174648862
1.9800000000000002,100.0,-150.0,-1.2933278269975321,-0.033599405146975764,2.0051981878603153,-0.12898340980383002,0.6661241473035272,0.5307732426155498
1.9800000000000002,102.0,-150.0,-1.271412316506786,0.26142399482477824,1.8811371131749222,-0.7793845559851496,0.7551251625955993,0.7682306113372499
1.9800000000000002,104.0,-150.0,-1.1578412887643421,0.5071829086805016,1.5345259891451706,-1.35440476306314,0.9443663461899381,0.9544419220276961
1.9800000000000002,106.0,-150.0,-0.9797156972128169,0.6777080311675279,1.0023135187028906,-1.7798166582119217,1.2111857423692451,1.0566724795390656
1.9800000000000002,108.0,-150.0,-0.7705962137478938,0.758973049189602,0.34493268141313216,-1.998320001179346,1.5231134406344853,1.0521678530644831
1.9800000000000002,110.0,-150.0,-0.565602168088923,0.7502443149176122,-0.36112314185165606,-1.9772979358478069,1.8418742902917706,0.9311704646499162
1.9800000000000002,112.0,-150.0,-0.3963768920376497,0.6633657541446657,-1.0332404347755821,-1.713168829288883,2.128309056146157,0.6982042291225741
1.9800000000000002,114.00000000000001,-150.0,-0.28680647614169674,0.5201244945881487,-1.5935519508645777,-1.2315121685087012,2.347462560766083,0.37130370136845964
1.9800000000000002,116.00000000000001,-150.0,-0.2502128877462106,0.34824749486438283,-1.9789138463248461,-0.5829515657002535,2.472969140428949,-0.020739632216216303
1.9800000000000002,118.00000000000001,-150.0,-0.28839823797508657,0.1768330528764413,-2.148360440472961,0.16440050565742936,2.489969787807871,-0.442614245365322
1.9800000000000002,119.99999999999999,-150.0,-0.3925086479571435,0.032057464645789,-2.086945963584136,0.9345024504195951,2.3961111927249688,-0.8573890589308608
1.9800000000000002,122.0,-150.0,-0.5453378639019856,-0.06616974607827272,-1.8056384607061127,1.6532277610360988,2.2006130880575685,-1.231152075392444
1.9800000000000002,124.0,-150.0,-0.724488890582474,-0.10622007002249878,-1.3377025423625053,2.2568805587565848,1.9218097663963294,-1.5366017988905163
1.9800000000000002,126.0,-150.0,-0.9057794559097105,-0.08536000829890969,-0.7326068723378092,2.698211285743154,1.5838459702723315,-1.7551370471296923
1.9800000000000002,128.0,-150.0,-1.0663783204389614,-0.00914177264241478,-0.04879306056445924,2.9493973119093813,1.2132659473919079,-1.8773948973936834
1.9800000000000002,130.0,-150.0,-1.187327079133538,0.1101131957666032,0.6533895906037045,3.0021057755588623,0.8360873867202863,-1.9025317772639054
1.9800000000000002,132.0,-150.0,-1.2552710217600547,0.2553848589588839,1.3175867673049166,2.865264433908773,0.4756789049744893,-1.8367331899806896
1.9800000000000002,134.0,-150.0,-1.2633535184804214,0.4072563365687004,1.8956422692060662,2.561429942908499,0.1514723067902366,-1.691444849922017
1.9800000000000002,136.0,-150.0,-1.2113137061525872,0.5461799002233542,2.3500298186329296,2.1226429671217097,-0.12166371776686216,-1.4816825077522924
1.9800000000000002,138.0,-150.0,-1.1048811240578407,0.6544955982836281,2.6547889004204746,1.5864542309681327,-0.3336351100556689,-1.2245827524030315
1.9800000000000002,140.0,-150.0,-0.954602306062015,0.7180384036186263,2.7954027545542464,0.9925026726434338,-0.4791187819902233,-0.9381896070599721
1.9800000000000002,142.0,-150.0,-0.7742730386755374,0.7272168565609274,2.7680388718403703,0.37974216146433526,-0.557431133589512,-0.6403880707980202
1.9800000000000002,144.0,-150.0,-0.5791822975430017,0.6775025916521871,2.578435779701777,-0.21576824468939557,-0.5722476407469692,-0.3479051315872907
1.9800000000000002,146.0,-150.0,-0.3843872885804246,0.5693380502092715,2.2405536186044404,-0.762643799501159,-0.5310996776676478,-0.07536911968203445
1.9800000000000002,148.0,-150.0,-0.20322190991026767,0.40754049274820514,1.7749896823454634,-1.235598091256661,-0.4445942343137407,0.16550203787470932
1.9800000000000002,150.0,-150.0,-0.04619079197070081,0.2003388781988984,1.207135506079228,-1.616484186697375,-0.3253746087062481,0.36646935106580275
1.9800000000000002,152.0,-150.0,0.07967285544802,-0.04178776210265264,0.5651128678019512,-1.8948485848754308,-0.18692518938221475,0.5229966048277951
1.9800000000000002,154.0,-150.0,0.17098745879214208,-0.3073021159248088,-0.12237219677213028,-2.0678875712169176,-0.042380735427751,0.6340890546420862
1.9800000000000002,156.0,-150.0,0.2278106681047538,-0.5846903778367043,-0.8280339560948564,-2.1397667748995723,0.09649314505161728,0.7017873110175165
1.9800000000000002,158.0,-150.0,0.25314519836820404,-0.8633377854115369,-1.5276254859461533,-2.120383112352685,0.22002564055014487,0.730424472940975
1.9800000000000002,160.0,-150.0,0.25228552352788763,-1.1341473612749708,-2.20098325717403,-2.023764287931372,0.32102391450404977,0.7257867003182601
1.9800000000000002,162.0,-150.0,0.23211456073699183,-1.3898886766963094,-2.83242585594338,-1.8663686528863026,0.3948410572779401,0.6943089512236653
1.9800000000000002,164.0,-150.0,0.20043066594460376,-1.6252890825241888,-3.41056844039535,-1.6655435951792026,0.43920967709970604,0.6423995391501711
1.9800000000000002,166.0,-150.0,0.16535174115774232,-1.8368964092290836,-3.927720621473091,-1.4383288825918017,0.4539418962303888,0.5759385601178357
1.9800000000000002,168.0,-150.0,0.13481332207119667,-2.0227549557629185,-4.379083213805982,-1.200681026672585,0.44058508256466195,0.49995379783823196
1.9800000000000002,170.0,-150.0,0.11615588003892727,-2.181949723687887,-4.761942023745206,-0.9670837086283008,0.4020920034465276,0.4184531505028025
1.9800000000000002,172.0,-150.0,0.11578476357603688,-2.314087488598292,-5.074991138427094,-0.750429743902978,0.3425293579500549,0.3343850729460197
1.9800000000000002,174.0,-150.0,0.13888367289839304,-2.4187935540753465,-5.317834524834167,-0.5620281335268715,0.2668218655834144,0.2497014637744255
1.9800000000000002,176.0,-150.0,0.18916760182689832,-2.4953040239772672,-5.490644409917019,-0.41160358316409984,0.18051594309403848,0.16550267127596657
1.9800000000000002,178.0,-150.0,0.26867132036189867,-2.5422204669302997,-5.593918758704272,-0.30720059563423185,0.0895467422122674,0.08224636725100608
1.9800000000000002,180.0,-150.0,0.37758151037268506,-2.5574662634520426,-5.628283038375045,-0.25496049109668273,3.045875803319045e-16,2.868503667556841e-16
1.9800000000000002,0.0,-148.0,-3.17084291004607,6.0125699800945265,6.721979338426775,-12.725241771319345,0.0,0.0
1.9800000000000002,2.0,-148.0,-3.1737707889870963,6.156805292538348,6.677204255355191,-12.662283176327753,0.029573313328685638,-0.05198727511106757
1.9800000000000002,4.0,-148.0,-3.1248518547102866,6.3331397193092664,6.537355140567664,-12.550024954764842,0.05693761013272229,-0.08948484535703825
1.9800000000000002,6.000000000000001,-148.0,-3.021889321810491,6.535913018461134,6.306286889200622,-12.389411253324141,0.08188833063527451,-0.10748159886184575
1.9800000000000002,8.0,-148.0,-2.8616666160974393,6.756627550120024,5.98797779893566,-12.17972983187223,0.10488757337416924,-0.10179770960726602
1.9800000000000002,10.0,-148.0,-2.6405104209515655,6.98423002399511,5.5868245689564295,-11.918400127051932,0.12718220546141495,-0.06926597261272643
1.9800000000000002,12.000000000000002,-148.0,-2.3551342950707794,7.205469062555218,5.108379277050712,-11.600915747092815,0.15086444976012442,-0.007857029321471108
1.9800000000000002,14.0,-148.0,-2.003636923177532,7.405343576555727,4.560343392173531,-11.221105683251244,0.17887622107285053,0.08322754582272515
1.9800000000000002,16.0,-148.0,-1.5865092184847767,7.56766566929241,3.953559825896571,-10.771824536929765,0.21495334261012497,0.2034593655439752
1.9800000000000002,18.0,-148.0,-1.1075127221084664,7.675756067794216,3.3027250329365048,-10.246075520938534,0.26349478566256423,0.3508539801046274
1.9800000000000002,20.0,-148.0,-0.5743212313202641,7.713272781528911,2.6265867864672194,-9.638442788101734,0.3293300625945134,0.5217985693839245
1.9800000000000002,22.0,-148.0,0.0011427310331638407,7.665151755421216,1.9474926427144859,-8.94660142213316,0.417352206359197,0.7108602704191944
1.9800000000000002,24.000000000000004,-148.0,0.6027066625272076,7.518619013043365,1.2902886020296176,-8.17261891538815,0.5319917457344239,0.9106361752397971
1.9800000000000002,26.0,-148.0,1.2102835366422064,7.264221485584741,0.6807068945897791,-7.323780540518878,0.6765330667916654,1.1117361043013774
1.9800000000000002,28.0,-148.0,1.800529645204558,6.896818387883519,0.14349338815501778,-6.4127615318824125,0.8523172709579449,1.303000662699692
1.9800000000000002,29.999999999999996,-148.0,2.347804750790743,6.416473469333628,-0.29941900835583685,-5.457110411249481,1.0579270772210723,1.472041215301659
1.9800000000000002,32.0,-148.0,2.825412455066254,5.82918704580836,-0.6304008347289158,-4.478164689194275,1.2884956672775434,1.606142461142008
1.9800000000000002,34.0,-148.0,3.2070938482946705,5.147403488150868,-0.8370793787001813,-3.499650876585529,1.535306400288611,1.693497511404653
1.9800000000000002,36.0,-148.0,3.468736092047826,4.390225129822609,-0.9126982284049472,-2.546286602829645,1.7858405640968469,1.7246635578685818
1.9800000000000002,38.0,-148.0,3.590239518229426,3.583258593818694,-0.8559921497558483,-1.6426774962510355,2.0243806380079903,1.6940531691457748
1.9800000000000002,40.0,-148.0,3.557463646596185,2.7580149598195907,-0.6708262023239865,-0.8126805416148362,2.233193641383817,1.6012322287385228
1.9800000000000002,42.0,-148.0,3.3641438630484215,1.9507815682636733,-0.3659125446998572,-0.07921198622996084,2.3942208972878762,1.4517940469720003
1.9800000000000002,44.0,-148.0,3.0136322465963064,1.2008845079900992,0.04512951999445458,0.5357366347714058,2.491110165408431,1.2576213044488151
1.9800000000000002,46.0,-148.0,2.520263306264088,0.5482784754004453,0.5432727075680545,1.0112741146407809,2.5113631176329148,1.0364210272562984
1.9800000000000002,48.00000000000001,-148.0,1.9100807164811764,0.03045446513280281,1.1032963039377606,1.3284161325017103,2.4483433794991516,0.8105029684481956
1.9800000000000002,50.0,-148.0,1.2206037009221955,-0.32123353468667315,1.693135384728349,1.471831786645117,2.302891850089192,0.6048513324088972
1.9800000000000002,52.0,-148.0,0.49930025188941474,-0.4855471048307018,2.2739560877863143,1.4325452452242207,2.0843129704621326,0.44460823634653934
1.9800000000000002,54.0,-148.0,-0.1994827728797835,-0.4551565724918901,2.801539061040117,1.2112199928205172,1.8105182855593962,0.35215301624198436
1.9800000000000002,56.0,-148.0,-0.81917066444441,-0.23956410393590155,3.2293213748990377,0.8212928103635652,1.5071469954281842,0.34403864998465455
1.9800000000000002,58.00000000000001,-148.0,-1.306896269894302,0.13361387484674564,3.513028142423511,0.2910266962680763,1.2055486360533232,0.42814012901257564
1.9800000000000002,59.99999999999999,-148.0,-1.620030175557544,0.6196712989803028,3.6163309428955204,-0.33638525466416247,0.939637435601943,0.6014616381488882
1.9800000000000002,62.0,-148.0,-1.7322802389187812,1.1604804340015846,3.5165573313330256,-1.005191733617319,0.7418234312618546,0.8490967658393453
1.9800000000000002,64.0,-148.0,-1.6381870335676922,1.6906248237821289,3.2092895143696243,-1.651916880263023,0.6384706507238332,1.1447842495036324
1.9800000000000002,66.0,-148.0,-1.3549758849519593,2.145240096401452,2.7108083399893963,-2.2120552805862417,0.6455667635921936,1.4533117343323072
1.9800000000000002,68.0,-148.0,-0.921154416776266,2.4683296647550805,2.0577386308416203,-2.6275702014308213,0.7654257868716005,1.7346948296980402
1.9800000000000002,70.0,-148.0,-0.3918792540981231,2.6201050567490847,1.3038179012528612,-2.8539400868485916,0.9852062993223196,1.9496574370925859
1.9800000000000002,72.0,-148.0,0.1682084183374505,2.582026987481184,0.5142775230557526,-2.8656055513371896,1.2777754022653514,2.0655672567465775
1.9800000000000002,74.0,-148.0,0.6934495534205222,2.3586730796421373,-0.24125987732673082,-2.6590255557384586,1.6050138545697115,2.061757147398338
1.9800000000000002,76.0,-148.0,1.1254712947957417,1.9762101122247224,-0.8962902252761282,-2.253032900274263,1.9231387034134428,1.933179109343255
1.9800000000000002,78.0,-148.0,1.4199758504134377,1.4779222158760121,-1.394341422933911,-1.686643366163963,2.189155827250216,1.691617078270723
1.9800000000000002,80.0,-148.0,1.551071179353268,0.9177629426429481,-1.6945362003655746,-1.0148097872663278,2.3672814135548066,1.3641693373298704
1.9800000000000002,82.0,-148.0,1.5127718802319188,0.3531395316578424,-1.7753699589318628,-0.30277398588446813,2.434172041849454,0.9892750385720199
1.9800000000000002,84.0,-148.0,1.317861906914232,-0.16192401979685028,-1.6365583167844213,0.3803279503978303,2.382078147637892,0.6110481729788239
1.9800000000000002,86.0,-148.0,0.994718585430719,-0.5823950928336717,-1.299002794155882,0.9680470092770516,2.2195005514530197,0.27296695902895995
1.9800000000000002,88.0,-148.0,0.5828713506508018,-0.8761640568962785,-0.8030061454809093,1.4029454927577634,1.969444386149712,0.01198664622793294
1.9800000000000002,90.0,-148.0,0.12801844382037028,-1.0262183956633577,-0.20487233599984084,1.6422927329171806,1.6657845150902504,-0.14607348719493696
1.9800000000000002,92.0,-148.0,-0.3229641587400251,-1.0312083849685791,0.4279878925752167,1.662757730857966,1.3484843403347488,-0.18937285224327166
1.9800000000000002,94.0,-148.0,-0.7266946188942446,-0.9046194460952295,1.0232869918072827,1.4636592135533473,1.0584280361908887,-0.12098956454694199
1.9800000000000002,96.00000000000001,-148.0,-1.0474341166979293,-0.6727191566254688,1.511128058815666,1.0682641099218264,0.8324939447401206,0.04190572222459256
1.9800000000000002,98.0,-148.0,-1.2605080115024463,-0.37138531042852546,1.8317679492412469,0.5226351740660075,0.6993148691965962,0.2703709468240122
1.9800000000000002,100.0,-148.0,-1.3547080840553223,-0.04194079351122236,1.943041910435599,-0.10830454820516033,0.6760296779289231,0.5272050608078438
1.9800000000000002,102.0,-148.0,-1.3333084892926244,0.27373704304871405,1.826381402366457,-0.7474648517012606,0.7662668030706068,0.7713422006857993
1.9800000000000002,104.0,-148.0,-1.213365106484619,0.5383376977729835,1.4903040796668217,-1.3145046117674115,0.9595838589643502,0.9627681378585838
1.9800000000000002,106.0,-148.0,-1.0231724362840804,0.7237644201915864,0.9704739408049389,-1.7358930552845289,1.2325450295436449,1.0674840720615542
1.9800000000000002,108.0,-148.0,-0.7980958284852,0.8145268745742225,0.3259317039271744,-1.9546225823090704,1.5514792270412157,1.061906063006386
1.9800000000000002,110.0,-148.0,-0.575375239513732,0.8092368137161903,-0.36820707444559453,-1.9379461756790728,1.876708131910737,0.9360195979062679
1.9800000000000002,112.0,-148.0,-0.38877343329174474,0.7199058396465793,-1.0305642266335102,-1.6817460412119183,2.167716723961594,0.6946946265227483
1.9800000000000002,114.00000000000001,-148.0,-0.2640084696802003,0.5691985578479816,-1.584245881873283,-1.2107190104749794,2.3884676061051904,0.35684038146821745
1.9800000000000002,116.00000000000001,-148.0,-0.21573524744438566,0.3862208459137341,-1.966726083339994,-0.5743591248534945,2.511950059567094,-0.04750531083683521
1.9800000000000002,118.00000000000001,-148.0,-0.24647976685375628,0.20169157799125903,-2.137247836596967,0.1604698672158816,2.5231741590189225,-0.48161687087760807
1.9800000000000002,119.99999999999999,-148.0,-0.34750028241103087,0.043388000873874885,-2.080657423766378,0.9189553641626806,2.420155456058522,-0.9071915090860391
1.9800000000000002,122.0,-148.0,-0.5011805836684037,-0.0674168700549535,-1.8073361969050552,1.6280476198462326,2.212890587882714,-1.2891671612396516
1.9800000000000002,124.0,-148.0,-0.6843432973256988,-0.11811175309817157,-1.3496603525306392,2.2248640776676933,1.9207571424852654,-1.5994370134246656
1.9800000000000002,126.0,-148.0,-0.8718316014200812,-0.10541754616201304,-0.7560154861299582,2.6626265345532127,1.5690510272563047,-1.8189959897080075
1.9800000000000002,128.0,-148.0,-1.0398111829593446,-0.03475442191527796,-0.08369169862636097,2.9136039589914935,1.185430405996828,-1.938473451315228
1.9800000000000002,130.0,-148.0,-1.1684216418159166,0.08135712055910793,0.6080490990039146,2.9691829888866823,0.7968789317068179,-1.957362338175666
1.9800000000000002,132.0,-148.0,-1.2435889286688422,0.22548005807549185,1.2637519201658,2.83769231623038,0.42751555603178504,-1.882450183385132
1.9800000000000002,134.0,-148.0,-1.2579541436306578,0.3776791926948567,1.835872821382511,2.5408650631331486,0.0972790036252392,-1.7259633834173178
1.9800000000000002,136.0,-148.0,-1.2109681668354073,0.5178866334194624,2.2871519867858163,2.1098164883453014,-0.17869747236938344,-1.5037948710231601
1.9800000000000002,138.0,-148.0,-1.108258955366362,0.6279915722021114,2.59154192379023,1.5812028480521676,-0.3902811165461557,-1.233982949725996
1.9800000000000002,140.0,-148.0,-0.9604186429436716,0.6934876786052008,2.734131525957148,0.993920638737588,-0.5323145395429995,-0.9354354843675222
1.9800000000000002,142.0,-148.0,-0.7813928264573111,0.7045645371301654,2.710478574458504,0.38642148094620177,-0.60446202671279,-0.6268073332569462
1.9800000000000002,144.0,-148.0,-0.5866831477832656,0.6565889288012668,2.5256166116075174,-0.20545772553145084,-0.6109041084655611,-0.3254496282029803
1.9800000000000002,146.0,-148.0,-0.39158538151129324,0.5499903300282512,2.1928291597761578,-0.7502878612474304,-0.5598010437958088,-0.046423899152426853
1.9800000000000002,148.0,-148.0,-0.2096672380093189,0.3896353014740954,1.732167136656059,-1.222531764422247,-0.462466327592781,0.19834206644539368
1.9800000000000002,150.0,-148.0,-0.05163972062527678,0.18383302508454225,1.1686666561519365,-1.6036747075754807,-0.33226854852334503,0.4006342488002226
1.9800000000000002,152.0,-148.0,0.07529850387746935,-0.05685467010224676,0.530296468234587,-1.8828736403653414,-0.18337119909967692,0.5561608921644507
1.9800000000000002,154.0,-148.0,0.16764551610907927,-0.32082695992908244,-0.1542206754825412,-2.0569923703203115,-0.029481949288867063,0.6643486435297147
1.9800000000000002,156.0,-148.0,0.22538021694744967,-0.5965392622023138,-0.8574730276978405,-2.129968122360333,0.11721010764495984,0.7277730911739337
1.9800000000000002,158.0,-148.0,0.251459983751667,-0.8733836368498937,-1.5550449041885623,-2.1115840626791247,0.24677844745286553,0.7513434935583785
1.9800000000000002,160.0,-148.0,0.2511581559287925,-1.142305132555773,-2.226614055101245,-2.015849062226147,0.3519342794209138,0.7413953360745201
1.9800000000000002,162.0,-148.0,0.23135358646487592,-1.3961430551568328,-2.856377380777034,-1.859260734804844,0.42806559398969685,0.704833526348916
1.9800000000000002,164.0,-148.0,0.19985419238857557,-1.6297118013075078,-3.4328653078300713,-1.6592248247250225,0.4730311000708379,0.6484257105409303
1.9800000000000002,166.0,-148.0,0.1648010824813377,-1.839651952175764,-3.948320841736086,-1.4328288141908785,0.4868209118181067,0.5782906035150936
1.9800000000000002,168.0,-148.0,0.13416840590530404,-2.0240945663405165,-4.397872377601881,-1.196050881397939,0.4711817893763668,0.4995801777798139
1.9800000000000002,170.0,-148.0,0.11535174752411907,-2.1821945006574706,-4.7787117465005675,-0.9633679346803357,0.42926937158910455,0.4163279473592466
1.9800000000000002,172.0,-148.0,0.114826376133772,-2.3136023760201327,-5.089418138640077,-0.7476428935311534,0.36535029480708603,0.33142852083670393
1.9800000000000002,174.0,-148.0,0.13785519672406202,-2.417955328670359,-5.32947736656756,-0.5601388090664889,0.2845471077692817,0.2467186084717804
1.9800000000000002,176.0,-148.0,0.18823274262457768,-2.494467623518923,-5.498968631338557,-0.41052332042647366,0.19260494180476273,0.16313734570688815
1.9800000000000002,178.0,-148.0,0.2680629865940035,-2.541688559692274,-5.598350790730209,-0.3067748257830937,0.09565998734011735,0.08094774170113939
1.9800000000000002,180.0,-148.0,0.37758151037268495,-2.557466263452042,-5.628283038375045,-0.2549604910966826,3.2604118621966007e-16,2.821540756004519e-16
1.9800000000000002,0.0,-146.0,-3.17084291004607,6.0125699800945265,6.721979338426775,-12.725241771319345,0.0,0.0
1.9800000000000002,2.0,-146.0,-3.175085398046054,6.156383693680585,6.676320462733039,-12.656434920252062,0.03845076805710112,-0.0689166693009836
1.9800000000000002,4.0,-146.0,-3.1276826600929803,6.333017020621996,6.535601793319274,-12.537774032567317,0.07424099572917083,-0.12312190040648267
1.9800000000000002,6.000000000000001,-146.0,-3.0263962689545965,6.536864305380379,6.303769726815993,-12.370232034370519,0.10678874924688801,-0.15745033304745876
1.9800000000000002,8.0,-146.0,-2.8679349737653252,6.759494773970775,5.984896670963568,-12.153139982832904,0.13619614093471072,-0.16753514443885936
1.9800000000000002,10.0,-146.0,-2.648504450039979,6.98992657237639,5.583478336703668,-11.884002216562685,0.16337254819536173,-0.1499727880722574
1.9800000000000002,12.000000000000002,-146.0,-2.364639020952265,7.214967377992367,5.105168864227857,-11.558464326646266,0.1901105050097103,-0.10243784827946875
1.9800000000000002,14.0,-146.0,-2.0141955355867047,7.41963859303905,4.557766143706553,-11.170589981500026,0.219116107393872,-0.023774790597541638
1.9800000000000002,16.0,-146.0,-1.5973688119640999,7.587710675235085,3.952188363356536,-10.713550067822213,0.2539867107527528,0.08589632100400038
1.9800000000000002,18.0,-146.0,-1.1175933539740786,7.702372677284695,3.3031666453737483,-10.180724634930215,0.2991147253030699,0.22502878248595054
1.9800000000000002,20.0,-146.0,-0.5822215517387955,7.747042003205407,2.6294242368805696,-9.567095915468453,0.3594831479018636,0.3904442476831593
1.9800000000000002,22.0,-146.0,-0.002904600276309094,7.7062975018070325,1.953212581526711,-8.870707616804733,0.4403136763839048,0.5771003244724227
1.9800000000000002,24.000000000000004,-146.0,0.6043612920020373,7.566897817399628,1.299207775162749,-8.093914934497132,0.5465386857129771,0.7778959035498163
1.9800000000000002,26.0,-146.0,1.2195318982788779,7.318832346392202,0.6929075208239303,-7.244169383207246,0.6820973090171742,0.9836097708363786
1.9800000000000002,28.0,-146.0,1.819145385018499,6.9563450394489905,0.15877681456450837,-6.334170711919582,0.8491010104260618,1.1830790574176793
1.9800000000000002,29.999999999999996,-146.0,2.3772672693968717,6.478869119391979,-0.2815563872240619,-5.381354146039538,1.046966719883975,1.3637076163081472
1.9800000000000002,32.0,-146.0,2.8667265312052703,5.891809909394979,-0.6107715340655832,-4.40683092851753,1.2716621807426693,1.5123482992449153
1.9800000000000002,34.0,-146.0,3.260614352757644,5.207110743596147,-0.8167952969073343,-3.434024165563446,1.5152332498561645,1.616532849620546
1.9800000000000002,36.0,-146.0,3.534007782922572,4.443532444517316,-0.8931546981244289,-2.487304121906143,1.7657740404058997,1.6659420641356628
1.9800000000000002,38.0,-146.0,3.665866232118217,3.6265701720478765,-0.8388478389007625,-1.5909030143866891,2.0079533465741783,1.6539357757686384
1.9800000000000002,40.0,-146.0,3.6410284537867477,2.7879228664476594,-0.6579722007206588,-0.7682745926284291,2.224130912697578,1.578916243465837
1.9800000000000002,42.0,-146.0,3.4522087921410263,1.964421536441133,-0.3594142625765354,-0.041879935222118574,2.396001176305899,1.4452928253909023
1.9800000000000002,44.0,-146.0,3.1018484207741213,1.1963193278259394,0.043139708469441235,0.5668234327028638,2.5066116070756914,1.263852245753334
1.9800000000000002,46.0,-146.0,2.6036155810750365,0.5248627415693775,0.5307713781322521,1.0375686767933945,2.542536263516574,1.0514070377637996
1.9800000000000002,48.00000000000001,-146.0,1.983273366311104,-0.010878777450826355,1.0786194525537158,1.3520622445640682,2.495951117684862,0.8296771895813977
1.9800000000000002,50.0,-146.0,1.2785672315590229,-0.3778272767026193,1.6552872878492932,1.4956587671699455,2.3663521050353906,0.6234405794680832
1.9800000000000002,52.0,-146.0,0.5377695065532582,-0.5530690568982015,2.222934845345306,1.4599453125662674,2.1616684851266132,0.4580604297769828
1.9800000000000002,54.0,-146.0,-0.18339471543195185,-0.527871131153861,2.7386159898924003,1.2458804981315459,1.8985447706208334,0.35656898522555247
1.9800000000000002,56.0,-146.0,-0.8264921761336397,-0.31082215524126555,3.1572022325820406,0.8667866980090122,1.6015987772867208,0.3365676186487206
1.9800000000000002,58.00000000000001,-146.0,-1.3364968657623562,0.07071108377794359,3.435831556779931,0.35030137932343597,1.3015304787602269,0.4072982454076448
1.9800000000000002,59.99999999999999,-146.0,-1.668565956164251,0.5715118760724888,3.5393436233250752,-0.261547149184018,1.0320805219296065,0.5673323910259146
1.9800000000000002,62.0,-146.0,-1.7944160044158413,1.1321847765302062,3.4457625238582272,-0.9146450354465843,0.8260294735786724,0.8033724443576405
1.9800000000000002,64.0,-146.0,-1.7070840394335096,1.6853967749674987,3.1507077546512887,-1.5474615140924959,0.7106693652171924,1.090613517543742
1.9800000000000002,66.0,-146.0,-1.4229935324380143,2.163919322881837,2.6697299709543056,-2.097496054028762,0.703411438617993,1.3949359838433175
1.9800000000000002,68.0,-146.0,-0.9806822167641094,2.509211893636069,2.0379584525575094,-2.5084794594915794,0.8083373774296014,1.67688873086393
1.9800000000000002,70.0,-146.0,-0.4361968320010288,2.6790616431807144,1.306997501883109,-2.737121300046809,1.0144790161017403,1.8970341238346016
1.9800000000000002,72.0,-146.0,0.14414948852930312,2.652917450765981,0.5395553820857512,-2.7583105614012817,1.296384576345436,2.0218551220022887
1.9800000000000002,74.0,-146.0,0.6924192555079868,2.434008744517321,-0.19731944753084732,-2.5680309954135456,1.6171208571451228,2.029186942501096
1.9800000000000002,76.0,-146.0,1.1476079069838663,2.0479968878125447,-0.8393700064117139,-2.1837206642643716,1.933358134595256,1.91212083848114
1.9800000000000002,78.0,-146.0,1.4627367549121604,1.5385874290941173,-1.3316945713011394,-1.6422439441578107,2.201717844137027,1.680567399248678
